"x","y","X202312"
-79.1641093576176,9.37620324998913,3.10263203573413e-05
-78.7149517155588,9.37620324998913,1.22478313642205e-05
-78.2657940735,9.37620324998913,1.39463190862443e-05
-77.8166364314412,9.37620324998913,-9999
-77.3674787893824,9.37620324998913,-9999
-76.9183211473235,9.37620324998913,-9999
-76.4691635052647,9.37620324998913,-9999
-76.0200058632059,9.37620324998913,1.59187711687991e-05
-75.5708482211471,9.37620324998913,9.43720078794286e-06
-75.1216905790882,9.37620324998913,6.99779184287763e-06
-74.6725329370294,9.37620324998913,5.0901944632642e-06
-74.2233752949706,9.37620324998913,7.87017597758677e-06
-73.7742176529118,9.37620324998913,8.3608147178893e-06
-73.3250600108529,9.37620324998913,1.86158340511611e-05
-72.8759023687941,9.37620324998913,2.8808197384933e-05
-72.4267447267353,9.37620324998913,3.28804308082908e-05
-71.9775870846765,9.37620324998913,5.74293298996054e-05
-71.5284294426177,9.37620324998913,-9999
-71.0792718005588,9.37620324998913,4.15798713220283e-05
-70.6301141585,9.37620324998913,2.58963482338004e-05
-70.1809565164412,9.37620324998913,1.53895543917315e-05
-69.7317988743823,9.37620324998913,1.9083952793153e-05
-69.2826412323235,9.37620324998913,1.13221876745229e-05
-68.8334835902647,9.37620324998913,7.87816679803655e-06
-68.3843259482059,9.37620324998913,7.25840936866007e-06
-67.935168306147,9.37620324998913,2.81075472230441e-06
-67.4860106640882,9.37620324998913,3.41277200277545e-06
-67.0368530220294,9.37620324998913,3.51415883415029e-06
-81.4098975679118,8.92704560792391,-9999
-80.9607399258529,8.92704560792391,5.00415189890191e-05
-80.5115822837941,8.92704560792391,9.4146016635932e-05
-80.0624246417353,8.92704560792391,4.69794103992172e-05
-79.6132669996765,8.92704560792391,3.15610959660262e-05
-79.1641093576176,8.92704560792391,2.49914082814939e-05
-78.7149517155588,8.92704560792391,2.21146328840405e-05
-78.2657940735,8.92704560792391,1.84932396223303e-05
-77.8166364314412,8.92704560792391,1.56662154040532e-05
-77.3674787893824,8.92704560792391,-9999
-76.9183211473235,8.92704560792391,-9999
-76.4691635052647,8.92704560792391,-9999
-76.0200058632059,8.92704560792391,1.70700186572503e-05
-75.5708482211471,8.92704560792391,1.1400740731915e-05
-75.1216905790882,8.92704560792391,1.24585722005577e-05
-74.6725329370294,8.92704560792391,1.8865022866521e-05
-74.2233752949706,8.92704560792391,1.44915875353036e-05
-73.7742176529118,8.92704560792391,1.34288566187024e-05
-73.3250600108529,8.92704560792391,2.45059454755392e-05
-72.8759023687941,8.92704560792391,3.85829443985131e-05
-72.4267447267353,8.92704560792391,4.50860170531087e-05
-71.9775870846765,8.92704560792391,4.50076586275827e-05
-71.5284294426177,8.92704560792391,4.21908262069337e-05
-71.0792718005588,8.92704560792391,3.27544403262436e-05
-70.6301141585,8.92704560792391,1.22926139738411e-05
-70.1809565164412,8.92704560792391,1.32960540213389e-05
-69.7317988743823,8.92704560792391,1.25840088003315e-05
-69.2826412323235,8.92704560792391,8.79140679899137e-06
-68.8334835902647,8.92704560792391,9.07616049516946e-06
-68.3843259482059,8.92704560792391,2.1488899619726e-06
-67.935168306147,8.92704560792391,2.56295408007645e-07
-67.4860106640882,8.92704560792391,2.12618928685515e-07
-67.0368530220294,8.92704560792391,2.95422324825267e-07
-81.4098975679118,8.4778879658587,4.61253730463795e-05
-80.9607399258529,8.4778879658587,5.92551805311814e-05
-80.5115822837941,8.4778879658587,4.17859482695349e-05
-80.0624246417353,8.4778879658587,2.22812268475536e-05
-79.6132669996765,8.4778879658587,1.41684558911948e-05
-79.1641093576176,8.4778879658587,1.47944310810999e-05
-78.7149517155588,8.4778879658587,2.12642171391053e-05
-78.2657940735,8.4778879658587,2.00763934117276e-05
-77.8166364314412,8.4778879658587,2.54070073424373e-05
-77.3674787893824,8.4778879658587,5.19241802976467e-05
-76.9183211473235,8.4778879658587,4.84826960018836e-05
-76.4691635052647,8.4778879658587,5.03186020068824e-05
-76.0200058632059,8.4778879658587,2.49523218371905e-05
-75.5708482211471,8.4778879658587,1.21335142466705e-05
-75.1216905790882,8.4778879658587,2.89455492747948e-05
-74.6725329370294,8.4778879658587,4.93485640618019e-05
-74.2233752949706,8.4778879658587,3.81692661903799e-05
-73.7742176529118,8.4778879658587,2.05618252948625e-05
-73.3250600108529,8.4778879658587,2.75873098871671e-05
-72.8759023687941,8.4778879658587,5.02238253830001e-05
-72.4267447267353,8.4778879658587,7.70008991821669e-05
-71.9775870846765,8.4778879658587,7.10371677996591e-05
-71.5284294426177,8.4778879658587,4.04612728743814e-05
-71.0792718005588,8.4778879658587,2.01240254682489e-05
-70.6301141585,8.4778879658587,1.6391577446484e-05
-70.1809565164412,8.4778879658587,9.58926557359518e-06
-69.7317988743823,8.4778879658587,6.4737537286419e-06
-69.2826412323235,8.4778879658587,5.89797764405375e-06
-68.8334835902647,8.4778879658587,6.03832404522109e-06
-68.3843259482059,8.4778879658587,4.27312386364065e-07
-67.935168306147,8.4778879658587,0
-67.4860106640882,8.4778879658587,0
-67.0368530220294,8.4778879658587,1.47609069411914e-09
-81.4098975679118,8.02873032379348,2.39530909311725e-05
-80.9607399258529,8.02873032379348,2.26322554226499e-05
-80.5115822837941,8.02873032379348,1.14979166028206e-05
-80.0624246417353,8.02873032379348,8.30976205179468e-06
-79.6132669996765,8.02873032379348,-9999
-79.1641093576176,8.02873032379348,2.41410289163468e-05
-78.7149517155588,8.02873032379348,-9999
-78.2657940735,8.02873032379348,4.44216930191033e-05
