x,y,Evap_mm_Mes,Prec_mm_Mes,HumedadSuelo_FracVol_Mes,Taire_Kelvin_Mes,Fecha,Pais,Dpto,Mpio
-74.6725329365,6.68125739786364,129.062940948643,61.7649269406684,0.398912459611893,297.999298095703,2020-01-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,126.593647990376,52.9877557419241,0.366357684135437,298.956817626953,2020-02-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,107.917168876156,88.2556505966932,0.344062089920044,298.632843017578,2020-03-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,122.372120269574,337.61766180396,0.411346465349197,298.573669433594,2020-04-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,129.862904548645,293.485696893186,0.424275994300842,299.321014404297,2020-05-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,143.250939203426,297.654050868005,0.427776306867599,298.399200439453,2020-06-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,141.718867700547,391.406899318099,0.428521901369095,298.265472412109,2020-07-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,142.614353564568,282.740752911195,0.425024509429932,298.841247558594,2020-08-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,137.176930205896,371.693970635533,0.429685771465302,298.087829589844,2020-09-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,137.306795222685,441.378339193762,0.429949551820755,298.895843505859,2020-10-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,118.794655892998,355.074605438857,0.427397280931473,298.467956542969,2020-11-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,132.654606364667,123.502489062957,0.407990366220474,299.418212890625,2020-12-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,136.910127941519,80.1462347153575,0.373021423816681,299.337066650391,2021-01-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,117.621919722296,101.764686405659,0.358248114585876,299.686828613281,2021-02-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,114.884626935236,236.547091277316,0.384570062160492,299.172912597656,2021-03-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,124.001307645813,338.95452087745,0.423101246356964,299.48681640625,2021-04-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,157.340378849767,275.208299048244,0.424642980098724,300.440002441406,2021-05-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,148.461504257284,292.747054249049,0.427427977323532,300.072296142578,2021-06-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,183.632000349462,238.95031074062,0.419908821582794,301.538879394531,2021-07-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,159.038610057905,300.073734484613,0.424745798110962,300.285034179688,2021-08-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,167.93074272573,297.221946995706,0.424420028924942,300.267730712891,2021-09-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,131.140507757664,377.562073990704,0.428337454795837,298.642639160156,2021-10-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,132.239853031933,267.138355644419,0.419767051935196,298.578216552734,2021-11-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,121.994746034034,129.339210572652,0.407196640968323,298.248046875,2021-12-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,127.421495039016,58.6156107019633,0.384112358093262,298.7763671875,2022-01-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,123.351020738482,80.467992927879,0.344902038574219,299.166809082031,2022-02-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,111.718888976611,318.291838746517,0.404336720705032,297.858306884766,2022-03-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,97.2204197896645,298.266449477524,0.422444730997086,297.243835449219,2022-04-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,117.827316164039,317.303272895515,0.428958058357239,297.6494140625,2022-05-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,117.996766814031,342.585460748524,0.428999453783035,296.925231933594,2022-06-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,179.336610250175,292.610777076333,0.424056351184845,296.869567871094,2022-07-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,134.578866069205,420.264203567057,0.429874926805496,297.408355712891,2022-08-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,125.577905913815,399.678957648575,0.429977357387543,297.089508056641,2022-09-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,102.593146380968,354.027688968927,0.429777979850769,296.692779541016,2022-10-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,103.271495900117,323.922013398259,0.428023457527161,296.566680908203,2022-11-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,118.700953549706,76.1651109787636,0.410087287425995,296.581787109375,2022-12-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,118.312084581703,155.951967928559,0.405291676521301,296.701873779297,2023-01-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,124.622853007168,53.0110610998235,0.376197218894958,297.963165283203,2023-02-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,98.3747115824372,318.538857623935,0.407978951931,297.288146972656,2023-03-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,122.276381123811,557.120280805976,0.432050287723541,297.724792480469,2023-04-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,120.764196733944,469.303202815354,0.427289426326752,298.548950195312,2023-05-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,137.08107790444,252.928037429228,0.425883293151855,298.3232421875,2023-06-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,139.765442116186,214.302530279383,0.421430587768555,298.730987548828,2023-07-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,137.975356774405,257.961617549881,0.419537991285324,298.987701416016,2023-08-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,141.1932783667,261.256843339651,0.423907697200775,299.345397949219,2023-09-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,116.185163031332,329.110918566584,0.428043782711029,298.114837646484,2023-10-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,115.999455680139,300.26372289285,0.426367193460464,298.211334228516,2023-11-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,128.267645020969,152.537155430764,0.412347793579102,299.509002685547,2023-12-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,161.974415648729,30.6385162984953,0.375942021608353,301.512329101562,2024-01-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,131.172681692988,99.4248907081783,0.350989460945129,300.880523681641,2024-02-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,121.295302407816,123.275715624914,0.336648881435394,301.705932617188,2024-03-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,117.99031693954,217.309152474627,0.380163937807083,299.917724609375,2024-04-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,116.921212524176,358.502129092812,0.420780420303345,298.586303710938,2024-05-01,Colombia,Antioquia,Yalí
-74.6725329365,6.68125739786364,115.157831925899,394.393945578485,0.430057048797607,297.871154785156,2024-06-01,Colombia,Antioquia,Yalí
-75.1216905786111,6.68125739786364,121.218714863062,218.455627094954,0.423975646495819,293.900268554688,2019-06-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,138.92818428576,277.954549994319,0.42457914352417,293.932342529297,2019-07-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,139.296072302386,119.449299294502,0.41128009557724,294.4609375,2019-08-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,130.053439876065,332.317562308163,0.423281848430634,294.261657714844,2019-09-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,104.483921430074,393.653831910342,0.430230140686035,292.835510253906,2019-10-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,105.810832232237,220.745766302571,0.423556238412857,293.163513183594,2019-11-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,106.778992339969,151.652617380023,0.414223939180374,293.640869140625,2019-12-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,119.614289724268,59.6758936881087,0.397164285182953,293.735504150391,2020-01-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,119.16912579909,50.6142726517283,0.365461111068726,294.855926513672,2020-02-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,106.162369251251,112.165740807541,0.356225192546844,294.413482666016,2020-03-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,108.682214515284,276.445769704877,0.406093090772629,294.420776367188,2020-04-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,121.378462412395,292.513199150563,0.421773254871368,295.076049804688,2020-05-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,135.427015135065,330.384410452098,0.4281185567379,294.103637695312,2020-06-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,123.051959672011,411.138611845673,0.429669052362442,293.55517578125,2020-07-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,125.499837915413,294.598205946385,0.425402224063873,294.018829345703,2020-08-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,121.338273282163,354.686594568193,0.428964793682098,293.526275634766,2020-09-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,115.597422933206,396.052279975264,0.429706811904907,293.865783691406,2020-10-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,96.6487289406358,355.685759335757,0.42755976319313,293.353149414062,2020-11-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,115.481683518738,102.274056756869,0.405929684638977,294.151611328125,2020-12-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,125.872685923241,110.964159364812,0.384408891201019,294.333251953125,2021-01-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,103.015830041841,104.322174796835,0.371702134609222,294.577941894531,2021-02-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,104.292792035267,269.33167129755,0.406029582023621,294.098876953125,2021-03-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,111.878221621737,344.494057819246,0.427617490291595,294.796997070312,2021-04-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,140.208522090688,328.946239314973,0.427596300840378,295.294982910156,2021-05-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,132.163161761127,316.12626509741,0.42783710360527,294.835113525391,2021-06-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,164.059780770913,213.978056330234,0.417661070823669,295.978790283203,2021-07-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,138.948014820926,283.490711124615,0.423096269369125,294.889038085938,2021-08-01,Colombia,Antioquia,Yolombó
-75.1216905786111,6.68125739786364,146.730948239565,243.793977890164,0.421981394290924,294.963745117188,2021-09-01,Colombia,Antioquia,Yolombó
